# en-US British -> American spelling corpus. GENERATED -- do not edit by hand.
# Regenerate: ./.venv/bin/python bin/gen_british_spellings.py
# Source: VarCon (SCOWL) -- https://github.com/en-wl/wordlist (public domain).
#   Vendored copy + license: config/en-US/varcon.txt
# Filter: British-only forms (no American tag in the headword), SCOWL level <= 60.
# House-style adds/exclusions: config/en-US/british-american.overrides.txt
# Format: <british><TAB><american>, one pair per line, sorted.

tenderise	tenderize
tenderised	tenderized
tenderiser	tenderizer
tenderisers	tenderizers
tenderises	tenderizes
tenderising	tenderizing
terrorise	terrorize
terrorised	terrorized
terrorises	terrorizes
terrorising	terrorizing
theatre	theater
theatregoer	theatergoer
theatregoers	theatergoers
theatres	theaters
theorise	theorize
theorised	theorized
theorises	theorizes
theorising	theorizing
timour	timor
tinselled	tinseled
tinselling	tinseling
totalisator	totalizator
totalisators	totalizators
totalled	totaled
totalling	totaling
towelled	toweled
towelling	toweling
towellings	towelings
toxaemia	toxemia
toxaemias	toxemias
trammelled	trammeled
trammelling	trammeling
tranquillise	tranquilize
tranquillised	tranquilized
tranquilliser	tranquilizer
tranquillisers	tranquilizers
tranquillises	tranquilizes
tranquillising	tranquilizing
tranquillisings	tranquilizings
transistorise	transistorize
transistorised	transistorized
transistorises	transistorizes
transistorising	transistorizing
traumatise	traumatize
traumatised	traumatized
traumatises	traumatizes
traumatising	traumatizing
travelled	traveled
traveller	traveler
travellers	travelers
travelling	traveling
travellings	travelings
trialled	trialed
trialling	trialing
tricolour	tricolor
tricolours	tricolors
trivialisation	trivialization
trivialisations	trivializations
trivialise	trivialize
trivialised	trivialized
trivialises	trivializes
trivialising	trivializing
trowelled	troweled
trowelling	troweling
tularaemia	tularemia
tularaemias	tularemias
tumour	tumor
tumours	tumors
tunnelled	tunneled
tunneller	tunneler
tunnellers	tunnelers
tunnelling	tunneling
tunnellings	tunnelings
tyrannise	tyrannize
tyrannised	tyrannized
tyrannises	tyrannizes
tyrannising	tyrannizing
tyrannisings	tyrannizings
tyre	tire
tyres	tires
unappetising	unappetizing
unappetisinger	unappetizinger
unappetisingest	unappetizingest
unarmoured	unarmored
unarmouredder	unarmoredder
unarmoureddest	unarmoreddest
unauthorised	unauthorized
unauthorisedder	unauthorizedder
unauthoriseddest	unauthorizeddest
unbaptise	unbaptize
unbaptised	unbaptized
unbaptises	unbaptizes
unbaptising	unbaptizing
uncivilised	uncivilized
uncoloured	uncolored
uncolouredder	uncoloredder
uncoloureddest	uncoloreddest
uncoloureds	uncoloreds
underutilise	underutilize
underutilised	underutilized
underutilises	underutilizes
underutilising	underutilizing
unequalled	unequaled
unequalledder	unequaledder
unequalleddest	unequaleddest
unfavourable	unfavorable
unfavourabler	unfavorabler
unfavourables	unfavorables
unfavourablest	unfavorablest
unfavourablier	unfavorablier
unfavourabliest	unfavorabliest
unfavourably	unfavorably
unfertilised	unfertilized
unfertilisedder	unfertilizedder
unfertiliseddest	unfertilizeddest
unflavoured	unflavored
unflavouredder	unflavoredder
unflavoureddest	unflavoreddest
uninitialised	uninitialized
unionisation	unionization
unionisations	unionizations
unionise	unionize
unionised	unionized
unionises	unionizes
unionising	unionizing
unitise	unitize
unitised	unitized
unitises	unitizes
unitising	unitizing
universalise	universalize
universalised	universalized
universalises	universalizes
universalising	universalizing
unlabelled	unlabeled
unlabelledder	unlabeledder
unlabelleddest	unlabeleddest
unlearnt	unlearned
unorganised	unorganized
unpasteurised	unpasteurized
unpractised	unpracticed
unpractisedder	unpracticedder
unpractiseddest	unpracticeddest
unravelled	unraveled
unravelling	unraveling
unrealise	unrealize
unrealised	unrealized
unrealises	unrealizes
unrealising	unrealizing
unrealisings	unrealizings
unrecognisable	unrecognizable
unrecognisabler	unrecognizabler
unrecognisablest	unrecognizablest
unrecognised	unrecognized
unrivalled	unrivaled
unrivalledder	unrivaledder
unrivalleddest	unrivaleddest
unsavourier	unsavorier
unsavouries	unsavories
unsavouriest	unsavoriest
unsavoury	unsavory
untrammelled	untrammeled
untrammelledder	untrammeledder
untrammelleddest	untrammeleddest
updraught	updraft
updraughts	updrafts
uraemia	uremia
uraemias	uremias
uraemic	uremic
urbanisation	urbanization
urbanisations	urbanizations
urbanise	urbanize
urbanised	urbanized
urbanises	urbanizes
urbanising	urbanizing
utilisable	utilizable
utilisables	utilizables
utilisation	utilization
utilisations	utilizations
utilise	utilize
utilised	utilized
utilises	utilizes
utilising	utilizing
valour	valor
valours	valors
vandalise	vandalize
vandalised	vandalized
vandalises	vandalizes
vandalising	vandalizing
vaporisation	vaporization
vaporisations	vaporizations
vaporise	vaporize
vaporised	vaporized
vaporiser	vaporizer
vaporisers	vaporizers
vaporises	vaporizes
vaporising	vaporizing
vapour	vapor
vapoured	vapored
vapourier	vaporier
vapouriest	vaporiest
vapouring	vaporing
vapourings	vaporings
vapours	vapors
vapourware	vaporware
vapoury	vapory
varicoloured	varicolored
varicolouredder	varicoloredder
varicoloureddest	varicoloreddest
varicoloureds	varicoloreds
verbalisation	verbalization
verbalisations	verbalizations
verbalise	verbalize
verbalised	verbalized
verbalises	verbalizes
verbalising	verbalizing
victimisation	victimization
victimisations	victimizations
victimise	victimize
victimised	victimized
victimises	victimizes
victimising	victimizing
victualled	victualed
victualling	victualing
vigour	vigor
vigours	vigors
virtualisation	virtualization
visualisation	visualization
visualisations	visualizations
visualise	visualize
visualised	visualized
visualiser	visualizer
visualisers	visualizers
visualises	visualizes
visualising	visualizing
vitalisation	vitalization
vitalisations	vitalizations
vitalise	vitalize
vitalised	vitalized
vitalises	vitalizes
vitalising	vitalizing
vitalisings	vitalizings
vocalisation	vocalization
vocalisations	vocalizations
vocalise	vocalize
vocalised	vocalized
vocalises	vocalizes
vocalising	vocalizing
volatilise	volatilize
volatilised	volatilized
volatilises	volatilizes
volatilising	volatilizing
vulcanisation	vulcanization
vulcanisations	vulcanizations
vulcanise	vulcanize
vulcanised	vulcanized
vulcanises	vulcanizes
vulcanising	vulcanizing
vulgarisation	vulgarization
vulgarisations	vulgarizations
vulgarise	vulgarize
vulgarised	vulgarized
vulgariser	vulgarizer
vulgarisers	vulgarizers
vulgarises	vulgarizes
vulgarising	vulgarizing
waggon	wagon
waggoned	wagoned
waggoner	wagoner
waggoners	wagoners
waggoning	wagoning
waggons	wagons
watercolour	watercolor
watercoloured	watercolored
watercolouring	watercoloring
watercolours	watercolors
weaselled	weaseled
weaselling	weaseling
weatherise	weatherize
weatherised	weatherized
weatherises	weatherizes
weatherising	weatherizing
westernisation	westernization
westernisations	westernizations
westernise	westernize
westernised	westernized
westernises	westernizes
westernising	westernizing
wilfullier	willfullier
wilfulliest	willfulliest
wilfully	willfully
winterise	winterize
winterised	winterized
winterises	winterizes
winterising	winterizing
womanise	womanize
womanised	womanized
womaniser	womanizer
womanisers	womanizers
womanises	womanizes
womanising	womanizing
woollen	woolen
woollenner	woolenner
woollennest	woolennest
woollens	woolens
worshipped	worshiped
worshipper	worshiper
worshippers	worshipers
worshipping	worshiping
yodelled	yodeled
yodeller	yodeler
yodellers	yodelers
yodelling	yodeling
yoghourt	yogurt
yoghourts	yogurts
